pH,Dissolved Oxygen,Temperature,Ammonia,Nitrite,Nitrate
8.605671084748383,6.901695206946268,28.073747762150845,0.00472550552613582,0.4940006193199854,1.584176775807411
7.693919573688606,9.226643033948314,26.457148126261288,3.3786685092933477,0.06744466346735123,18.705196586972328
7.549882775562826,,20.855610909248863,4.298618194708414,0.3237007341498489,5.8240598391168685
6.8538011469140425,,27.50366336051831,1.7577746705671267,0.1276182500649775,40.55955089628919
7.551628283080588,9.695347498003457,17.081035127942975,2.705897633230095,,39.39706114917959
,4.094237871776136,24.76626284867092,2.990777503282499,,26.244615330118137
8.055523539833342,6.473736740029379,29.300758285037567,1.2358808711842573,0.35597517669055445,
,10.961867823023365,28.65627497357051,2.439825784630274,0.48589254069071863,13.622620666171754
6.604391763160599,8.316401748616997,26.41274623745155,3.3288023767535098,0.5515441148531033,4.137191534354984
6.795625610990488,4.833792689509256,18.998741802087757,4.381404665434422,0.24175451058157993,17.28756938819909
,6.209095101393032,,4.033809232282237,0.047797700033100465,46.386998944232445
6.286922088071147,6.267088922340654,19.871041690068296,4.346653222557192,0.0049212341881247346,49.39757101795789
7.2574085233261645,10.98541883512872,24.260301581736414,4.984448990277444,0.20194021932847306,3.0759161155150205
6.339898813194803,8.427210168564699,19.74758859276811,1.3113034365020082,0.4860933074846532,9.251584373573374
6.515737673181313,8.866588966763196,21.19671537458193,3.6327637807780517,0.35897020265465795,21.880594762910434
,6.936517524800332,21.05409414646535,2.806613543156835,0.6279032495875368,40.69590408533429
6.493797821098724,4.4824830721951905,20.03740090332112,2.929921887892602,0.3120608194206679,25.08757421468203
6.1916393022927085,4.601986263974228,28.85177364908936,1.447575697811157,0.5530832340890025,1.741358824552014
6.952166550083655,7.363060333022086,19.799288589439286,4.243995399769238,0.8620637581056245,25.76870563402264
6.660957295865902,5.419951027276765,29.902909158247454,3.946043604714909,0.5137347725106628,28.2338133845642
7.54591556398313,4.834100476275164,18.14001202905162,4.107053700999728,0.5556871209891606,26.477984957986006
6.307101253749628,6.097948358649434,28.089375182623954,4.984882112076447,,44.41354775286063
8.255312363048935,9.936370884805413,25.98505707493777,1.5447055073382931,0.28666431413393767,20.40896982031335
8.718700558305416,4.584146435177035,25.032076056406613,4.873614652009028,0.735037048349392,5.529045593590137
8.230305521868583,7.585807273902768,21.680223526317924,1.047860110213326,0.7672602728467907,25.186565018567197
7.598481112204183,10.608697276512228,27.24880681017666,0.4532796167310388,0.16145500426822168,11.230212849124477
8.582003465366656,6.14339852112423,22.383283517696384,0.051275637741673985,,1.5941960626645935
8.084755139344523,6.4149937218433,17.033104857437618,1.171474292356054,0.44296088508795894,33.63607212515182
6.03165336735057,11.073658228832024,,,0.1126584196082977,23.409270835305307
7.18227045832351,9.200028642110077,17.736441226634412,1.5458128179563584,0.9364825869471104,
,10.381696761070508,23.544201131366417,,,2.329358108567514
7.037576573925808,6.313633732350685,24.83108236460832,1.5653650507237804,0.4646316474733886,22.688308307597516
6.10564552057657,11.974236193674876,20.039019944918387,3.296352613563942,0.36539856800202386,7.98135486809306
8.238538915656818,5.127170959279819,15.59273707444693,4.926807448282628,0.7370059338502185,26.740302106860398
8.406114810848607,11.695496700834283,24.881064170164912,1.4697149194444896,0.6273866519578067,48.18008630808956
6.481781085129926,11.216792953213492,15.929396496949444,4.876579391922766,,31.40765237448707
7.612021490529544,8.415157192841672,29.485102474547155,3.81325688734056,0.050066805962822425,16.810482831929292
,8.68237183965718,28.3091661371553,4.062520276990443,0.9760035908881706,11.28172743158975
8.15770325713244,10.200383027818237,27.463224145185855,2.8434460814865705,0.2817944831164926,17.106292243243942
6.814651365532457,6.454256849536484,20.513144394293878,3.8881228644412262,0.1422478798688679,31.814657708635824
6.94864536768999,8.219758256436126,26.17489350732274,3.050030309851894,0.2261933003657548,4.1738109405256685
8.534912560920304,,15.687789783290755,2.4238850861426755,,7.737344557334924
7.4289670566207135,4.545992297878889,16.344520365174084,4.27091331074813,0.9704032364165104,23.859550761721454
8.009263353654744,11.244229354857755,22.41819228721295,4.10369921685331,0.28307631097683783,47.858236547594935
7.207119152167403,9.830223514313978,23.801480373057377,1.9797873493597662,,47.07341448695422
6.894020571581266,10.15875863151574,26.504260675663183,0.20739405910095987,0.946947923273013,0.13243761299424617
7.876434181273984,4.517744824270128,,4.630252579790363,0.6168134535742247,28.064732811396542
6.464572722236464,5.502053351239817,23.139074310066412,3.9117356077811385,0.5474810778933853,13.80721035638926
7.11899950670059,11.402094394659265,15.938138638096188,4.288956595623376,0.2816518503673383,2.108476327047182
6.627111112157767,4.9924115877850666,22.0630161923256,0.11850134404147172,0.5345079943457635,35.25352271522236
,,25.068906719259665,4.3703439169335985,0.008950421990806201,34.607267033034454
8.832626515038323,10.261540397540305,29.84462388935676,2.3444368358641916,0.557982634348554,24.409783821289732
8.9865329040476,5.850256196036636,26.519405821720447,4.551846768256304,0.47857661208409974,28.499665580383816
7.350830431324772,9.590321690278218,29.932225860667646,3.4606444776433336,,11.65801683267474
6.757591168909333,4.5246121063619285,22.468734436222235,2.128251625963628,0.7428752556967767,27.045990669650266
7.328488111152972,7.990147224341142,21.494284617404055,0.6185878475004764,0.1769212802491289,0.7601262333789272
8.541808229888172,6.675464941997531,27.51309542173937,2.7881793293138752,,33.321772504750186
6.61801703565612,9.165936138869565,21.935776449375137,3.544622717034038,0.4453043362756185,0.9744914512660074
8.856286954958772,,,4.520287790026474,0.7353656278725189,
7.025597306394453,,29.917545912044446,4.4265495532842785,0.16475902057441572,9.986498516532189
8.957410978350914,7.6024612197778225,25.86893866297798,1.293230487419275,0.42089828004145924,30.501714295894306
8.515826662601887,7.385550452028105,15.214542834668018,0.3753180390510147,0.5592632247166041,9.500420440000124
8.42571160244217,6.5903619071513715,17.704250174665802,2.348709393380272,0.5411300531952828,14.827956261718262
6.9537140213198505,7.841334124005596,19.14402069079078,1.3821503396419343,0.8742743971765459,41.74459828338485
6.026331635843788,11.045827822791733,27.332032097031334,1.5871207541877874,0.35158161299434953,40.315953927803015
7.146398726477964,11.789295470126795,28.981999304619436,3.3370877426048473,0.17454276381671907,14.485663615153216
,4.022743099070802,24.745464404869985,3.733018586483641,0.2193549033294876,7.6996842360561315
6.112190971226392,9.91225234490501,16.320557558063797,3.667643757234484,,20.472122887789286
7.516095769517789,8.920649602504167,22.49286597446821,,0.4972548290880241,5.380989652725399
7.20909393384821,11.956097177490761,27.885635774866927,0.21731058342902176,0.41149741659484507,38.647678115572425
7.9036694032245745,4.719451167109357,20.4327847120813,4.826942818844678,0.6939392509875839,4.4362976176248345
7.86355896658225,10.490770412621625,15.979105533859343,1.6923580829600398,0.46054081194441765,15.149885459736307
6.36223990769004,,26.693710138386876,1.8355092057805904,0.9987847957617085,44.132581934168286
8.930896638379867,11.296925055382538,,3.1602354272607656,,10.612277136325238
6.560794288324341,8.484581633742522,,1.1269862820944243,0.37225368470073683,18.28872430729238
7.335822074294114,6.620449160133741,27.747091936539583,3.3891870336444816,,
7.464352630301205,9.11923069624707,27.745684320092465,1.3122756125423445,0.12137299223751874,6.525451702432311
,6.4485759617858704,25.514392032644,3.509008330505397,,41.57639095705271
6.29768878828394,7.298154074403198,29.13477453561728,4.089002924117388,0.4704304731123051,44.64220324421855
7.285932837625595,7.565799878334876,21.809160603082933,4.5010955721620025,0.9896320466065142,39.33821089428579
7.885506510708612,6.415601411316774,25.93393349149069,2.0410902716582733,0.35715148522809803,30.875102512428377
6.645466864872167,6.734618917952196,,4.0352412883922435,0.6949355727570378,34.50761674623477
7.882403696298218,4.0585049517374765,24.533916178956652,2.3253711734726394,0.48736974950424994,46.532927744833046
8.770994512648958,6.3766309100931835,23.29665473943033,1.2294174431359899,0.7149224576020625,40.31811529814296
8.992554393518025,7.778442993280067,,3.6577377426196755,0.34184762808310154,46.20064563156447
6.097353230372027,5.384058961738885,20.317579274390503,1.4725657787776514,0.9011945771888404,46.67632275161814
6.706764684734033,,20.496454206781145,,0.09507864524064435,29.1275713311342
6.930921347375092,8.301096177028603,29.64919979365223,0.605967593221986,0.8059336534192104,10.380933106502965
7.197378301334899,10.35104534543586,,1.988582380446543,0.07922766437500517,13.902760374479156
6.726771472754303,5.024827458971131,27.629958949371897,3.730134297699552,0.990951736012014,47.015484038755474
,10.56409006206897,26.831188787003583,4.069505477025397,0.193120523270649,34.99429371163632
8.8636615272525,11.666103417489094,15.812404314179169,,0.3814401918138599,
8.755564808311554,6.819631888292761,25.5525356436223,2.140018235519924,0.3970736488673089,43.367881552609504
6.140977503009353,6.271619235740571,16.40825154046846,0.18894759282746754,0.9747103209263313,
7.016439064814545,9.174652342697156,18.157519887314916,0.8918520498251448,0.021306225725735817,37.450567365125075
7.21544566103522,9.087312884339239,,,0.26222407545388726,
6.71704360399783,4.899744311233717,20.432258222105524,2.518973954771424,0.5790852307492549,3.5806645948735003
,11.414070277606282,,4.579288004427909,0.5649499415426675,
7.921142239932723,7.832449242969279,22.8179717213593,0.6514139936106073,,45.656862092174364
8.551512684985791,10.11533131752476,18.096201305185254,0.16834590597433752,0.44604395532118535,17.518274388387635
8.222607805155654,,21.394937929822415,0.0021426759306858445,0.02192450574830851,40.9840929753877
7.627719980897867,6.092293135646203,16.52486953695207,4.50295401792618,0.7913756574394429,44.95102192718098
7.96076031013326,4.890175168686418,16.439533344298578,4.110650439321294,0.13197263486997457,1.50367471861369
6.821966344629054,6.196149718103685,22.5621449994945,4.814955593499308,0.16591235727716658,45.45439241295206
7.7791685699020725,11.94744916421037,20.038159153025195,3.5016574598649215,,30.602570025030783
7.4676817642497575,9.26368147106651,17.32905480254636,3.053370193648469,0.834775211394404,29.711309298022286
6.400033401949111,,23.70556547055471,,,15.789960213809751
6.727632829748912,11.66807302842787,15.932881849757262,2.878365568638314,0.48678596963323073,4.43490369701362
6.875080352164758,4.6319308143673386,26.291082545840048,3.9540467740223,0.039925029838774995,36.100950508564786
8.772928701157674,5.317555405879949,15.77007192574798,4.346676192300948,0.438529562846942,13.060025462575236
6.691159918157668,11.423725535954278,29.555565732642368,4.350498610080097,,23.621114225587103
6.867731708459004,8.516429453279581,26.034370789453497,1.517482437131323,0.056301914416548526,12.94533070896588
7.108062390268297,,28.458190239362384,0.9498225963638252,,23.82519185798107
7.991228215876161,7.42107425909116,21.599236248907992,0.7422163360845335,0.5668819500117536,20.756373821353076
6.354715177416422,10.515429878316247,15.871215596405976,3.220304056051231,0.7894839374994842,28.533320627814447
8.861835637481327,8.137953721360672,18.44160159324095,,0.8153439558884148,30.929688629800967
8.596713660284294,10.60903566655464,29.566424478975158,4.353010640820257,0.046378967542912486,18.476174674366348
7.731648219026851,,24.283373733504813,4.0390344826973,0.9060732171459541,34.59429933951971
8.022113602274871,9.173814274158097,18.41807494236902,0.03468096637889995,0.48645492408085567,26.960672178664147
6.049981413732648,8.23050867067758,22.242263790726273,2.937506091639735,0.023947181038640686,11.759851960254197
,6.921262834121813,19.761620419748144,3.165817280982988,,6.483962688484018
8.386980691984327,,22.34576616874117,4.530550111141009,0.8731677008213156,17.00682533017437
6.2324489213771574,9.253262300444572,27.549362317344855,2.674165619014727,0.20263290235828801,45.405488485612274
6.846941502632161,4.501097533580354,18.338332362421205,0.25858037131340217,0.8789720718338923,22.764303269561704
7.755890485002934,11.650300682673919,20.986320496054468,,0.5618515911978348,37.014476716544586
6.769239083096825,9.18044164403383,21.691349765895687,1.747503948755183,0.17947558461970647,36.36245706351277
8.801933922433557,,23.805801466499318,2.5478014870931833,0.5020153079402402,47.206684083817045
6.393175892412871,6.178196082367539,16.16592761354828,1.1964318490803043,0.3893323278218527,
8.392183073723336,11.572126511607106,18.105173793044564,4.302271743392497,0.7135872484532457,35.792875242530464
7.5238460757192245,8.897001137496776,20.967490281752248,2.940465225714321,0.5864218066525712,39.534106034129984
8.250992327459869,10.482111729220978,27.140110735933874,3.7260133962678665,0.5982059841009063,43.97619977369275
,5.43138642171496,,0.7520401553212275,0.5479496993931414,26.228200969691613
7.543468806936117,8.00088297166258,28.22285685793885,2.8252864286802244,0.736412116145314,6.220471027369451
8.570506049169529,8.55168292868909,20.08746014275399,1.5076716045824345,0.22221772603281387,3.5411248956932653
7.400634297369313,7.14283539856191,18.807590217012176,0.12770120029207355,,4.886973188307175
7.0791595857308085,,21.140734471140092,3.6429474082011355,0.24781048378041604,10.53839372056763
7.608466158758208,11.238197931998261,23.305616124854204,4.8956517881384265,0.06741389616236382,3.2028623362484576
8.1520882591091,4.680471052840685,26.009612310343574,,0.7353256061019569,15.675000712228492
7.330690036495508,5.2318967288140446,22.154130422164567,0.4202624212554973,,35.20524597900601
8.816630925426818,6.564084265054409,27.270044549467723,,0.07160150757845507,
6.8848374721270265,,27.28114369321792,4.143695083069904,0.1966596199686761,38.58583699031172
7.426390818507361,8.513682962407506,15.026099239312385,0.8065199823995955,,20.908030908468845
8.270782978024325,6.985389534647647,26.873746444962002,4.904396751780792,0.8363494730539418,
8.067363271487274,7.221425721739469,21.64130352855956,3.118094750541581,,29.109309602327293
8.590923157251469,10.702220739724506,29.506308347747332,4.910295726231734,0.340013910780419,17.471070861830263
8.990427542043326,4.214236596712837,27.30339725297246,3.1508214488984008,0.3414083089254404,3.221754505485197
7.280574986385268,4.090712465875117,20.7601071659121,3.343491962759862,0.35732461130684,11.978333721502382
6.333452639349936,4.368677569079512,24.519492628654696,3.7979386850747594,0.9838375179758121,20.815575191136542
6.0912476424239035,7.753640004957106,,4.019084812048539,0.7555499884091966,16.40128567345336
8.180630718419316,8.6499951568654,19.355241774158443,4.392049191624949,0.35244901581166743,13.490106799868956
8.622041013926147,8.99575048406371,18.031581466002503,3.760392808299384,0.017560984950056202,9.394582985386684
,,,,0.263940435442679,35.671513306246375
6.475344111569718,5.517790292825032,15.123240285067839,,0.20776050451959738,24.126443186621692
6.186615274577073,6.098277409224919,21.109096593125095,1.985683976001575,0.2099289766137744,35.119913444071685
8.46810876515162,,27.563489974286657,4.599318779571898,0.949586967183498,27.47253872896521
6.934145819677753,5.19337678488528,,,0.2427488178750763,
,5.955164611229413,21.326316184905032,1.8115282454320165,0.16224570033598495,43.89829096678781
7.508250574828837,8.90922115773472,24.49565022929871,2.116307832306572,0.8316532526454298,2.2078534111816928
8.518359702628652,6.93129274972994,21.476968443971423,1.4712154200234417,0.8199149483615377,41.92999235297096
,10.143299495444726,27.66011273961952,3.110185234303408,0.43146204768895235,36.24198381919351
7.845193889573434,8.291350394744537,23.589024048875885,1.8002042591859346,,47.92853040897664
,5.696313336934294,24.489272108773005,4.01737370474529,0.98114957483134,
7.539569675129489,7.739056004666709,29.829318498384566,2.3802233798007997,0.9498955037781351,6.353813227038069
8.146143051535965,8.746950420709398,26.55160949499765,1.1006120420237042,0.2712500911094339,
8.919782649091475,,19.28939242150676,2.2287942196788455,0.4003823853062147,31.152368321414333
6.604218927640057,10.669740800527977,26.594611902137565,3.675989739073295,,
6.02863005920168,7.411838684130525,,2.2687185842371616,0.19585336901352257,
6.225904300795409,9.181406552780391,19.426144160194497,2.8603654170594,0.22068214339677916,29.869248366028355
7.127557395545938,6.382438237325659,27.259490265290523,4.570317496369788,0.6189902073087791,30.833634782600267
8.461633943237961,9.064026475598114,18.567321533670526,3.5651200031937638,0.5437487458112304,3.7622080447304915
6.021426245304735,11.302339560234202,21.51050107522629,4.984188394433474,0.8197448380641139,7.686654285805666
7.370191778657521,8.996342157308916,25.352593899649808,0.382847240341877,0.380163982131272,16.261365287557254
,6.4301746993348425,18.652912923216334,3.751944387897339,0.6935003220307157,5.625479977983744
6.157445130299183,,17.80942944226169,,0.9969546045505293,23.54773512518814
7.350708860017852,,21.9381548730838,0.5443463377270069,0.44622007502636907,48.52935870821263
6.764246122010157,5.096375446177311,26.74802298434836,4.829693211356057,0.5902153789783714,25.162258849480544
7.055654503041019,7.859575343163316,23.937948219332846,4.226185754904326,0.6819814350050223,46.09795843611187
8.11684591435288,6.5684075994862,25.5182189834009,2.558348239467247,0.6256625003847759,6.450202151066852
7.564652951732901,5.931739631147133,25.33915682381748,1.1022236225302018,0.21667603633411459,12.206099239262613
,7.169671810393141,23.167483840611144,0.9321256429766206,0.5822083488762583,24.341851907144264
,7.1517443678491475,19.734152634541037,0.6382139602453241,0.030378626724810953,26.191875710589972
7.907732297129215,5.683463975145814,21.32566837875719,0.967470735085243,0.8415511722360226,31.53649884657237
,7.2290010280889705,20.70930709400838,4.623551496698626,0.4430023132800551,11.000639787306637
6.237639450025112,9.069854562259366,16.186045684336758,3.1745109289687234,0.4772782561931086,10.973396797360929
6.141175138380056,4.205855721629998,28.47693391649384,0.6234288854809344,0.08463287824483057,35.40821733438174
6.058344151104244,,24.62782416550929,4.608214430277901,,34.563301907820524
,6.367554599311266,27.857834978223078,0.26893923752795423,0.3764539310315612,43.072601867845314
7.243225193155485,8.98916291604102,26.640906993924062,2.0454202710981955,,
8.807478400208469,6.268391561331395,16.024429297452603,3.7131306814666605,0.14011617401636878,39.13353142591532
7.371178977797329,7.148287020956136,18.244605663606116,4.109929175324861,0.3529674080751909,25.877081750143425
6.870765316117589,8.393899806417604,29.26101957660501,4.21550475599238,0.8650316647285095,15.900283202834913
7.68580576055899,8.89482002109158,21.9289581142826,4.725912311589245,0.7609238757788002,44.36204445317748
6.335803734404368,10.163663596160704,27.179104445177757,1.339410044872057,0.3559346155279115,
7.82851767301495,10.333470519113991,23.632151013151333,1.9124159430530252,,31.53089395562867
7.70529586299151,,27.353428243459255,3.16955451828215,0.5583061804263753,
8.37597910021713,4.605806034110048,26.01912318851362,4.383090406879083,0.24841168088627041,35.66213449610298
8.960062834851072,8.4622684710763,19.19597167399742,3.004832525269724,0.5933356965478426,31.365625711415294
6.752620415148332,7.820642272554711,29.86821805161333,,0.013944536452924483,47.230101456288374
7.528969352411282,5.723092858122225,22.357814403745756,4.010091811662042,0.2833558027427545,21.45437994242409
8.72659621895701,4.081302975918313,23.77491229364469,4.50995075775165,0.19673229772383027,
8.355569653268525,6.5277277934457505,23.10652549574501,0.041782187327065734,0.7249510242959876,31.162038191780695
7.462218909302423,6.075906576544211,28.277730624610264,0.025337810665192473,0.7426429121519631,9.588066119532513
8.836114948844333,,19.19834912419402,4.769998272784778,,16.206940752687814
6.171710080550428,10.092812554008011,15.925686477963405,2.78251566835243,0.9747776349275863,26.918466363028458
8.792995859137752,7.5123200886709025,,0.44137323794752437,0.6110666251147091,5.030586889787325
6.151522177148419,11.612547360281976,28.774782305267316,1.7822546243552155,,34.700045588583464
7.641914232344053,5.770506544885563,21.58968616850824,2.8363103336852435,0.59772495959284,31.779049890423885
8.671322844003257,5.76761633254522,19.163422073106688,3.1261231570906656,0.40005122875201493,28.46341332426887
,8.83559650271011,,0.8158265174545465,0.7894489808904811,33.43667034559226
,11.170100750286188,26.063215968298685,,,46.31406255352083
6.9729866374109,9.374860538206008,21.94135057121419,2.724493057609927,0.9486525525048017,9.836094752905788
8.856431751229055,,20.700415283587212,2.6259355031424167,0.019766343330915648,44.72457662810099
8.470936784259273,10.450287795534479,20.46756639861129,2.704544680320397,,2.129291530137656
,9.349436341876618,21.319688831017338,0.3112791578684865,0.9573955668174209,33.5921298322713
7.762880959845326,10.07478161778507,27.640072501770316,3.76075826989395,0.3344208464430617,35.55151447958723
8.461775367972445,10.929019692877466,,0.4028069713183674,0.13408240289102635,18.693965439574857
7.176801124570641,4.063285660439739,19.71534063842275,2.316250997197315,0.2859688044405484,46.76317990684403
,11.084983283153285,17.73472426485577,2.945319426644573,0.08189867340519674,9.382142121500348
8.190005163242585,5.722115021907042,19.239242154190084,1.0573980759519064,0.3405385661531708,44.680057707735656
7.073264289881143,11.296843814265777,21.940947008944832,2.4107899167773903,0.6961138999854026,14.013148410797
6.1917028261451215,6.129466362247956,23.217209325062363,1.432217363491624,0.8024818253953522,31.913559046537387
6.223003826658214,7.641911514698683,24.322339523689216,3.548086797052375,0.582751058327795,12.251582772548803
6.346088403917111,11.471066958442092,16.07069125478073,,0.7186382933316792,41.31095814661483
8.609043970030989,4.877974501679489,24.197563992414715,0.46310273330552487,0.05044234412398385,7.134651858607172
7.416679277268613,9.962265027163483,20.27989764472789,2.9993666573221587,,29.965991043843783
8.13864710803421,7.139589109608635,,0.6813096619004205,0.38520110684872166,45.59658383858836
7.17872800681468,4.192805976639173,19.965897326370246,0.01374889660593459,0.8651121956815109,5.078723267192914
6.776132842246904,11.513064536117906,,0.7313093452665492,0.31913228822898965,48.36032438983196
7.041576502686636,4.9426308986804095,,0.021484214487666464,0.05584694704530302,22.204401650983797
8.38254703595155,10.193134166911012,16.55636895575665,4.939824681496797,0.21381468484098642,3.5018069950209063
,7.074161174482138,22.420107118167742,3.169009468294071,,49.277440802074835
8.812919339873705,10.484663426486986,22.942476045215912,3.1275668998900565,0.7793221383958899,27.147725753900986
8.039114335730503,10.002298118278915,15.453213992370827,4.666110235432548,0.5966999836482708,20.070882400334416
7.710544895264082,,25.75594844479331,0.63769284680946,0.9890769081569665,38.63314285405418
7.8305880269575034,11.513780136385407,20.50191027309783,0.13817631538343755,0.6438549860997799,1.3786069682993118
8.827114318405243,4.791387845970711,21.26996584428955,3.4129700198011244,0.23897543219440365,30.297206706650716
,10.388633028101278,24.148925480099894,3.089172280907577,0.5998314623585248,31.57200488935934
6.072123712099313,,22.034106564167942,,0.04611141259634033,31.14162232846806
7.602419088407092,6.5177659403072195,26.219248570947,1.6160124302216217,0.6622183672683634,28.55028214018067
8.065015234639695,,23.937879226305075,,0.9388743975991822,18.494284829297865
8.246095435317464,9.157021439550283,,2.8231422687610497,0.6552212023828521,
6.63942635794181,,28.057317522022885,,0.6345921560012717,43.143987644326785
8.601532063354057,5.49647776450244,18.236891653799976,,,6.564422421262822
8.867529441525491,4.81690816792197,25.702991221928556,1.7421354719339432,0.6572710078450006,38.582118992925345
6.710145917534609,4.816447129865539,,4.222296178757675,0.8974782162454711,42.60926154735593
8.647846372551736,6.350949295389612,25.324232944945596,1.877603801742177,0.043599412966475404,41.964870216902746
6.290936287548286,5.233385232419285,21.327067513269668,3.115588166581318,0.04676336977883755,15.872892170102453
6.167120508345736,8.285132583801833,28.169294585582684,1.8694225811116083,0.03646228463369183,13.250174168344685
6.387671400308248,,19.91549572211376,0.4243951254060663,0.9745609740072221,
6.173223238401108,11.144532508668922,,4.628899688824047,,18.15016549076494
8.535036711467328,9.739219874292626,28.164945908021156,0.3934669377261729,0.291427380451612,25.03512610030168
6.177150433374816,5.646497662209307,17.33141889765287,,0.9350839042249393,3.142280662135666
6.814992574090967,4.365816082956719,24.789528177575384,1.3555934930596947,0.9015777007912444,25.9186877833671
6.311269030607569,9.67324691041813,28.51438851869117,1.3881743789247563,0.11325284631536991,22.819308480428447
,10.766620427122337,16.546219016187283,1.451301978340095,0.7467031375106811,7.422093517250722
6.2716784028027615,9.60794896524022,17.186298838788844,,0.730729403762181,26.879334201582804
8.004009752229042,9.15035493063062,20.673834321597646,1.4344883152829495,0.6888319054699584,31.202325084058995
6.3999804490277254,5.994520547787889,29.91466150894911,3.1552870881902773,0.8188858415063837,16.005209651645956
8.555537777516664,7.956828009802981,18.359036779002434,0.037263688979323195,0.757111534263338,11.82572947144475
8.451573152179924,9.799693578101046,19.870803663119837,4.462243144485012,0.9430571951790908,0.5510018264402783
6.040985056411828,5.546998181950929,,1.2997636917511128,0.9582522636835012,25.479207632191937
,,16.961150362182607,2.687744500993572,0.3615166685389525,2.471676553804425
6.086832950230101,4.9362261665857705,29.943095689802057,2.841590704686095,0.13396602794651424,25.30435520337736
6.71893735487267,,26.082924958691187,1.1995613867578632,0.9488745922175771,38.36251668983839
6.097167413327985,8.588298393300839,29.387555324155983,,0.2867751245185852,40.944805206818366
7.007530461117948,8.283085043764984,17.165969918140842,4.334556655376022,0.0027459571545503936,1.1836153001569705
,7.755716950585232,18.48655991707622,1.6556999170497262,0.11517258375862827,20.296996448882933
8.389934607045415,8.699631660050146,20.561622546917317,4.668492447185202,0.5772622781870616,35.109904048301715
,11.974396168953422,15.765170276037527,,0.2768098985531109,7.225923874229706
8.11647007401935,,15.910374663193961,0.5895155376548827,0.5111000497530106,23.74788376839692
6.562513371356941,10.020541778452714,28.557321318307288,1.748364750660289,0.7573807822329973,36.66470501535405
8.25179537023238,5.536967209717277,15.641223942890544,4.4629421920961345,0.1723669276537193,7.112713821222943
6.707989817727713,8.240187241594207,26.2493954872375,0.8068738379336621,0.0013528224361389896,35.07567998515598
,4.060043102195245,25.764635015481293,2.0792794023612493,0.7588258605561343,48.785893741716144
6.556226551122163,4.251662014461762,16.092219122748908,,0.655222413889261,11.543611321889975
6.546189386645566,6.579843248480371,,4.078374123321783,0.3412105199906671,16.527828144978287
7.538588638130974,7.732803821696062,21.822259586164883,4.525419970143281,0.17094405525104894,0.4442149532594031
8.534392743564439,8.60509470099317,24.62485779559421,4.959286092222165,0.03077278167382913,19.218094018126784
6.238815230977517,11.104034937578461,28.43740272692234,4.226354778355731,,24.08026707315212
8.120868955480269,10.17405091381599,22.902478440114777,0.04750806109115768,0.9878962486393921,14.974122732699225
7.963039378958573,6.3998156751955815,29.045501611986282,,0.3375177964257423,33.714072874412935
8.617559855488087,9.947873408506549,17.853832328938807,4.271278463982833,0.7990020793520565,6.1941588293950245
,,24.341700287496458,4.880362093697583,0.752713405262773,33.175939714257
7.350329576055088,10.233450295455762,27.669606525215052,,0.09722801546092164,41.84126189503482
