pH,Dissolved Oxygen,Temperature,Ammonia,Nitrite,Nitrate,Plant,Bacteria,Warm Water Fish,Cold Water Fish,Output
6.339898813194803,8.427210168564699,19.74758859276811,1.3113034365020082,0.4860933074846532,9.251584373573374,1,0,0,0,8
6.515737673181313,8.866588966763196,21.19671537458193,3.632763780778052,0.3589702026546579,21.880594762910437,1,0,0,0,8
8.043013138536981,6.936517524800332,21.05409414646535,2.806613543156835,0.6279032495875368,40.69590408533429,0,1,0,0,4
6.493797821098724,4.482483072195191,20.03740090332112,2.929921887892602,0.3120608194206679,25.08757421468203,1,1,0,0,12
6.1916393022927085,4.601986263974228,28.85177364908936,1.447575697811157,0.5530832340890025,1.741358824552014,1,1,1,0,14
6.952166550083655,7.363060333022086,19.79928858943929,4.243995399769238,0.8620637581056245,25.76870563402264,1,0,0,0,8
6.660957295865902,5.419951027276765,29.902909158247454,3.946043604714909,0.5137347725106628,28.2338133845642,1,0,0,0,8
7.54591556398313,4.834100476275164,18.14001202905162,4.107053700999728,0.5556871209891606,26.477984957986006,0,0,0,0,0
6.307101253749628,6.097948358649434,28.089375182623957,4.984882112076447,0.5030621575094834,44.41354775286063,1,0,0,0,8
8.255312363048935,9.936370884805411,25.98505707493777,1.5447055073382931,0.2866643141339376,20.40896982031335,0,0,0,0,0
8.718700558305416,4.584146435177035,25.032076056406613,4.873614652009028,0.735037048349392,5.529045593590137,0,0,0,0,0
8.230305521868583,7.585807273902768,21.680223526317924,1.047860110213326,0.7672602728467907,25.1865650185672,0,1,0,0,4
7.598481112204183,10.608697276512228,27.24880681017666,0.4532796167310388,0.1614550042682216,11.230212849124475,0,0,0,0,0
8.582003465366656,6.14339852112423,22.383283517696384,0.0512756377416739,0.3673734580633795,1.5941960626645937,0,0,0,0,0
8.084755139344523,6.4149937218433,17.033104857437618,1.171474292356054,0.4429608850879589,33.63607212515182,0,1,0,0,4
6.03165336735057,11.073658228832024,24.91401690059592,2.771775576588878,0.1126584196082977,23.409270835305307,1,0,0,0,8
7.18227045832351,9.200028642110077,17.736441226634412,1.5458128179563584,0.9364825869471104,16.233955017078365,1,0,0,0,8
7.007997152340389,10.381696761070508,23.544201131366417,1.8332555420339176,0.6474503675827873,2.329358108567514,1,0,0,0,8
7.037576573925808,6.313633732350685,24.83108236460832,1.5653650507237804,0.4646316474733886,22.68830830759752,1,1,0,0,12
6.10564552057657,11.974236193674876,20.039019944918387,3.296352613563942,0.3653985680020238,7.98135486809306,1,0,0,0,8
8.238538915656818,5.127170959279819,15.59273707444693,4.926807448282628,0.7370059338502185,26.7403021068604,0,0,0,0,0
8.406114810848607,11.695496700834283,24.881064170164912,1.4697149194444896,0.6273866519578067,48.18008630808956,0,0,0,0,0
6.481781085129926,11.216792953213492,15.929396496949444,4.876579391922766,0.4896103410623991,31.40765237448707,0,0,0,0,0
7.612021490529544,8.415157192841672,29.485102474547155,3.81325688734056,0.0500668059628224,16.810482831929292,0,0,0,0,0
7.205929426940957,8.68237183965718,28.3091661371553,4.062520276990443,0.9760035908881706,11.28172743158975,1,0,0,0,8
8.15770325713244,10.200383027818235,27.46322414518585,2.8434460814865705,0.2817944831164926,17.106292243243942,0,0,0,0,0
6.814651365532457,6.454256849536484,20.51314439429388,3.888122864441226,0.1422478798688679,31.814657708635824,1,0,0,0,8
6.94864536768999,8.219758256436126,26.17489350732274,3.050030309851894,0.2261933003657548,4.1738109405256685,1,0,0,0,8
8.534912560920304,7.420834259026688,15.687789783290755,2.4238850861426755,0.5956668383555979,7.737344557334924,0,0,0,0,0
7.4289670566207135,4.545992297878889,16.344520365174084,4.27091331074813,0.9704032364165104,23.85955076172145,1,0,0,0,8
8.009263353654744,11.244229354857756,22.41819228721295,4.10369921685331,0.2830763109768378,47.858236547594935,0,0,0,0,0
7.207119152167403,9.830223514313978,23.801480373057377,1.9797873493597664,0.456485838869085,47.07341448695422,1,0,0,0,8
6.894020571581266,10.15875863151574,26.504260675663183,0.2073940591009598,0.946947923273013,0.1324376129942461,1,0,0,0,8
7.876434181273984,4.517744824270128,23.291428952723553,4.630252579790363,0.6168134535742247,28.064732811396546,0,0,0,0,0
6.464572722236464,5.502053351239817,23.13907431006641,3.9117356077811385,0.5474810778933853,13.80721035638926,1,0,0,0,8
7.11899950670059,11.402094394659263,15.938138638096188,4.288956595623376,0.2816518503673383,2.108476327047182,0,0,0,0,0
6.627111112157767,4.9924115877850666,22.0630161923256,0.1185013440414717,0.5345079943457635,35.25352271522236,1,1,1,0,14
8.016492263201936,8.888555241332108,25.068906719259665,4.370343916933599,0.0089504219908062,34.607267033034454,0,0,0,0,0
8.832626515038323,10.261540397540305,29.84462388935676,2.344436835864192,0.557982634348554,24.40978382128973,0,0,0,0,0
8.9865329040476,5.850256196036636,26.519405821720447,4.551846768256304,0.4785766120840997,28.499665580383816,0,0,0,0,0
7.350830431324772,9.590321690278218,29.932225860667646,3.4606444776433336,0.4760473941489929,11.65801683267474,1,0,0,0,8
6.757591168909333,4.5246121063619285,22.468734436222235,2.128251625963628,0.7428752556967767,27.045990669650266,1,1,1,0,14
7.328488111152972,7.990147224341142,21.494284617404052,0.6185878475004764,0.1769212802491289,0.7601262333789272,1,1,0,0,12
8.541808229888172,6.675464941997531,27.51309542173937,2.7881793293138752,0.3720208138617142,33.321772504750186,0,0,0,0,0
6.61801703565612,9.165936138869563,21.935776449375137,3.544622717034038,0.4453043362756185,0.9744914512660074,1,0,0,0,8
8.856286954958772,7.920127618554369,25.05937414350924,4.520287790026474,0.7353656278725189,33.6484297425435,0,0,0,0,0
7.025597306394453,7.859151584151784,29.91754591204445,4.426549553284279,0.1647590205744157,9.986498516532189,1,0,0,0,8
8.957410978350914,7.6024612197778225,25.86893866297798,1.293230487419275,0.4208982800414592,30.501714295894303,0,0,0,0,0
8.515826662601887,7.385550452028105,15.214542834668018,0.3753180390510147,0.5592632247166041,9.500420440000124,0,0,0,0,0
8.42571160244217,6.590361907151372,17.704250174665802,2.348709393380272,0.5411300531952828,14.827956261718262,0,1,0,0,4
6.9537140213198505,7.841334124005596,19.14402069079078,1.3821503396419343,0.8742743971765459,41.74459828338485,1,1,0,0,12
6.026331635843788,11.045827822791733,27.33203209703133,1.5871207541877874,0.3515816129943495,40.315953927803015,1,0,0,0,8
7.146398726477964,11.789295470126795,28.98199930461944,3.3370877426048478,0.174542763816719,14.485663615153216,1,0,0,0,8
7.90094631017436,4.022743099070802,24.745464404869985,3.733018586483641,0.2193549033294876,7.6996842360561315,0,0,0,0,0
6.112190971226392,9.91225234490501,16.320557558063797,3.667643757234484,0.5397438964537783,20.472122887789286,1,0,0,0,8
7.516095769517789,8.920649602504167,22.49286597446821,2.6228908447147505,0.4972548290880241,5.380989652725399,0,0,0,0,0
7.20909393384821,11.95609717749076,27.885635774866927,0.2173105834290217,0.411497416594845,38.647678115572425,1,0,0,0,8
7.9036694032245745,4.719451167109357,20.4327847120813,4.826942818844678,0.6939392509875839,4.4362976176248345,0,0,0,0,0
7.86355896658225,10.490770412621623,15.979105533859345,1.6923580829600398,0.4605408119444176,15.149885459736309,0,0,0,0,0
6.36223990769004,8.577588767154305,26.69371013838688,1.8355092057805904,0.9987847957617084,44.132581934168286,1,0,0,0,8
8.930896638379867,11.296925055382538,17.102651700128128,3.1602354272607656,0.4764865608833636,10.612277136325238,0,0,0,0,0
6.560794288324341,8.484581633742522,21.329566247258303,1.1269862820944243,0.3722536847007368,18.28872430729238,1,0,0,0,8
7.335822074294114,6.620449160133741,27.747091936539583,3.3891870336444816,0.6443045779620735,19.964504310377595,1,0,0,0,8
7.464352630301205,9.11923069624707,27.745684320092465,1.3122756125423445,0.1213729922375187,6.525451702432311,1,0,0,0,8
7.052059182361221,6.4485759617858704,25.514392032644,3.509008330505397,0.5299950258796475,41.57639095705271,1,0,0,0,8
6.29768878828394,7.298154074403198,29.13477453561728,4.089002924117388,0.4704304731123051,44.64220324421855,1,0,0,0,8
7.285932837625595,7.565799878334876,21.809160603082933,4.5010955721620025,0.9896320466065142,39.33821089428579,1,0,0,0,8
7.885506510708612,6.415601411316774,25.93393349149069,2.0410902716582733,0.357151485228098,30.875102512428377,0,1,0,0,4
6.645466864872167,6.734618917952196,21.64002866806423,4.035241288392244,0.6949355727570378,34.50761674623477,1,0,0,0,8
7.882403696298218,4.0585049517374765,24.53391617895665,2.3253711734726394,0.4873697495042499,46.532927744833046,0,1,1,0,6
8.770994512648958,6.376630910093184,23.29665473943033,1.22941744313599,0.7149224576020625,40.31811529814296,0,0,0,0,0
8.992554393518025,7.778442993280067,25.868548172042438,3.657737742619676,0.3418476280831015,46.20064563156447,0,0,0,0,0
6.097353230372027,5.384058961738885,20.317579274390503,1.4725657787776514,0.9011945771888404,46.67632275161814,1,1,0,0,12
6.706764684734033,8.607384709252619,20.496454206781145,2.8790333492593474,0.0950786452406443,29.1275713311342,1,0,0,0,8
6.930921347375092,8.301096177028603,29.64919979365223,0.605967593221986,0.8059336534192104,10.380933106502964,1,0,0,0,8
7.197378301334899,10.35104534543586,23.072284095539253,1.988582380446543,0.0792276643750051,13.902760374479156,1,0,0,0,8
6.726771472754303,5.024827458971131,27.629958949371897,3.730134297699552,0.990951736012014,47.015484038755474,1,0,0,0,8
7.541827075327068,10.56409006206897,26.831188787003583,4.069505477025397,0.193120523270649,34.99429371163632,0,0,0,0,0
8.8636615272525,11.666103417489094,15.812404314179169,2.5501608807227685,0.3814401918138599,21.598513821370776,0,0,0,0,0
8.755564808311554,6.819631888292761,25.5525356436223,2.140018235519924,0.3970736488673089,43.367881552609504,0,0,0,0,0
6.140977503009353,6.271619235740571,16.40825154046846,0.1889475928274675,0.9747103209263313,22.42143687156016,1,1,0,0,12
7.016439064814545,9.174652342697156,18.15751988731492,0.8918520498251448,0.0213062257257358,37.45056736512508,1,0,0,0,8
7.21544566103522,9.08731288433924,22.50119780796216,2.1040960989248867,0.2622240754538872,30.165732590394022,1,0,0,0,8
6.71704360399783,4.899744311233717,20.432258222105524,2.518973954771424,0.5790852307492549,3.5806645948735003,1,1,0,0,12
7.688092150380927,11.414070277606282,24.68081516604468,4.579288004427909,0.5649499415426675,33.43133908686319,0,0,0,0,0
7.921142239932723,7.832449242969279,22.8179717213593,0.6514139936106073,0.17728202022586248,45.65686209217437,0,1,0,0,4
8.551512684985791,10.11533131752476,18.096201305185254,0.1683459059743375,0.4460439553211853,17.518274388387635,0,0,0,0,0
8.222607805155654,6.650981565804346,21.39493792982241,0.0021426759306858,0.0219245057483085,40.9840929753877,0,1,0,0,4
7.627719980897867,6.092293135646203,16.52486953695207,4.50295401792618,0.7913756574394429,44.95102192718098,0,0,0,0,0
7.96076031013326,4.890175168686418,16.439533344298578,4.110650439321294,0.1319726348699745,1.50367471861369,0,0,0,0,0
6.821966344629054,6.196149718103685,22.5621449994945,4.814955593499308,0.1659123572771665,45.45439241295206,1,0,0,0,8
7.779168569902072,11.94744916421037,20.038159153025195,3.501657459864921,0.6015062946829395,30.602570025030783,0,0,0,0,0
7.467681764249757,9.26368147106651,17.32905480254636,3.053370193648469,0.834775211394404,29.71130929802229,1,0,0,0,8
6.400033401949111,7.802351015459175,23.70556547055471,1.7730794302705513,0.5162131107979293,15.789960213809753,1,1,0,0,12
6.727632829748912,11.66807302842787,15.932881849757262,2.878365568638314,0.4867859696332307,4.43490369701362,0,0,0,0,0
6.875080352164758,4.6319308143673386,26.291082545840048,3.9540467740223,0.0399250298387749,36.10095050856479,1,0,0,0,8
8.772928701157674,5.317555405879949,15.77007192574798,4.346676192300948,0.438529562846942,13.060025462575236,0,0,0,0,0
6.691159918157668,11.423725535954278,29.555565732642368,4.350498610080097,0.4715328357440355,23.621114225587103,1,0,0,0,8
6.867731708459004,8.516429453279581,26.034370789453497,1.517482437131323,0.0563019144165485,12.94533070896588,1,0,0,0,8
7.108062390268297,7.87218467063285,28.458190239362384,0.9498225963638252,0.299320890744867,23.82519185798107,1,1,0,0,12
7.991228215876161,7.42107425909116,21.599236248907992,0.7422163360845335,0.5668819500117536,20.75637382135308,0,1,0,0,4
6.354715177416422,10.515429878316247,15.871215596405976,3.220304056051231,0.7894839374994842,28.533320627814447,0,0,0,0,0
8.861835637481327,8.137953721360672,18.44160159324095,2.757744127843133,0.8153439558884148,30.929688629800967,0,0,0,0,0
8.596713660284294,10.60903566655464,29.56642447897516,4.353010640820257,0.0463789675429124,18.476174674366348,0,0,0,0,0
7.731648219026851,7.96701843995624,24.283373733504813,4.0390344826973,0.906073217145954,34.59429933951971,0,0,0,0,0
8.022113602274871,9.173814274158095,18.41807494236902,0.0346809663788999,0.4864549240808556,26.960672178664147,0,0,0,0,0
6.049981413732648,8.23050867067758,22.242263790726277,2.937506091639735,0.0239471810386406,11.759851960254196,1,0,0,0,8
7.0581940138448,6.921262834121813,19.761620419748144,3.165817280982988,0.4716848910788382,6.483962688484018,1,0,0,0,8
8.386980691984327,8.00629946122516,22.34576616874117,4.530550111141009,0.8731677008213156,17.00682533017437,0,0,0,0,0
6.232448921377157,9.253262300444572,27.54936231734485,2.674165619014727,0.202632902358288,45.405488485612274,1,0,0,0,8
6.846941502632161,4.501097533580354,18.338332362421205,0.2585803713134021,0.8789720718338923,22.764303269561704,1,1,0,0,12
7.755890485002934,11.65030068267392,20.986320496054468,2.288621083052111,0.5618515911978348,37.014476716544586,0,0,0,0,0
6.769239083096825,9.18044164403383,21.691349765895687,1.747503948755183,0.1794755846197064,36.36245706351277,1,0,0,0,8
8.801933922433557,5.544739846626357,23.80580146649932,2.5478014870931838,0.5020153079402402,47.206684083817045,0,0,0,0,0
6.393175892412871,6.178196082367539,16.16592761354828,1.1964318490803043,0.3893323278218527,8.872375325667289,1,1,0,0,12
8.392183073723336,11.572126511607106,18.105173793044564,4.302271743392497,0.7135872484532457,35.792875242530464,0,0,0,0,0
7.523846075719224,8.897001137496776,20.967490281752248,2.940465225714321,0.5864218066525712,39.534106034129984,0,0,0,0,0
8.250992327459869,10.482111729220978,27.140110735933877,3.7260133962678665,0.5982059841009063,43.97619977369275,0,0,0,0,0
7.696702468584782,5.43138642171496,22.8540869589377,0.7520401553212275,0.5479496993931414,26.228200969691613,0,1,1,0,6
7.543468806936117,8.00088297166258,28.22285685793885,2.8252864286802244,0.736412116145314,6.220471027369451,0,0,0,0,0
8.570506049169529,8.55168292868909,20.08746014275399,1.5076716045824343,0.2222177260328138,3.5411248956932653,0,0,0,0,0
7.400634297369313,7.14283539856191,18.807590217012176,0.1277012002920735,0.764844611427657,4.886973188307175,1,1,0,0,12
7.0791595857308085,8.374133093011912,21.14073447114009,3.642947408201136,0.247810483780416,10.53839372056763,1,0,0,0,8
7.608466158758208,11.23819793199826,23.305616124854204,4.8956517881384265,0.0674138961623638,3.2028623362484576,0,0,0,0,0
8.1520882591091,4.680471052840685,26.009612310343574,2.0822328649828896,0.7353256061019569,15.675000712228492,0,1,1,0,6
7.330690036495508,5.2318967288140446,22.154130422164567,0.4202624212554973,0.4896120515172956,35.20524597900601,1,1,1,0,14
8.816630925426818,6.564084265054409,27.270044549467723,3.3895534064826123,0.071601507578455,22.78534280208002,0,0,0,0,0
6.8848374721270265,7.692042634510434,27.28114369321792,4.143695083069904,0.1966596199686761,38.58583699031172,1,0,0,0,8
7.426390818507361,8.513682962407506,15.026099239312384,0.8065199823995955,0.7709897045510599,20.908030908468845,0,0,0,0,0
8.270782978024325,6.985389534647647,26.873746444962,4.904396751780792,0.8363494730539418,27.282203093814974,0,0,0,0,0
8.067363271487274,7.221425721739469,21.64130352855956,3.118094750541581,0.5176351944816592,29.109309602327293,0,0,0,0,0
8.590923157251469,10.702220739724506,29.50630834774733,4.910295726231734,0.340013910780419,17.471070861830263,0,0,0,0,0
8.990427542043326,4.214236596712837,27.30339725297246,3.1508214488984008,0.3414083089254404,3.221754505485197,0,0,0,0,0
7.280574986385268,4.090712465875117,20.7601071659121,3.343491962759862,0.35732461130684,11.978333721502382,1,0,0,0,8
6.333452639349936,4.368677569079512,24.519492628654696,3.79793868507476,0.983837517975812,20.815575191136546,1,0,0,0,8
6.091247642423904,7.753640004957106,20.866094194955558,4.019084812048539,0.7555499884091966,16.40128567345336,1,0,0,0,8
8.180630718419316,8.6499951568654,19.355241774158443,4.392049191624949,0.3524490158116674,13.490106799868956,0,0,0,0,0
8.622041013926147,8.99575048406371,18.031581466002503,3.760392808299384,0.0175609849500562,9.394582985386684,0,0,0,0,0
7.438631381799036,5.874793776652199,21.31713677174031,1.309076486548598,0.263940435442679,35.671513306246375,1,1,0,0,12
6.475344111569718,5.517790292825032,15.12324028506784,2.613846625788617,0.2077605045195973,24.12644318662169,0,1,0,0,4
6.186615274577073,6.098277409224919,21.10909659312509,1.985683976001575,0.2099289766137744,35.119913444071685,1,1,0,0,12
8.46810876515162,7.183296537658263,27.563489974286657,4.599318779571898,0.949586967183498,27.47253872896521,0,0,0,0,0
6.934145819677753,5.19337678488528,23.50703091082041,3.03588615674826,0.2427488178750763,26.037290166555785,1,0,0,0,8
7.760681916567759,5.955164611229413,21.326316184905032,1.8115282454320163,0.1622457003359849,43.89829096678781,0,1,0,0,4
7.508250574828837,8.90922115773472,24.49565022929871,2.116307832306572,0.8316532526454298,2.2078534111816928,0,0,0,0,0
8.518359702628652,6.93129274972994,21.476968443971423,1.4712154200234415,0.8199149483615377,41.92999235297096,0,0,0,0,0
7.607633110079746,10.143299495444726,27.66011273961952,3.110185234303408,0.4314620476889523,36.24198381919351,0,0,0,0,0
7.845193889573434,8.291350394744537,23.589024048875885,1.8002042591859346,0.46919012863068676,47.92853040897664,0,0,0,0,0
8.051950859161696,5.696313336934294,24.489272108773005,4.01737370474529,0.98114957483134,26.082241444285263,0,0,0,0,0
7.539569675129489,7.739056004666709,29.829318498384566,2.3802233798008,0.9498955037781353,6.353813227038069,0,1,0,0,4
8.146143051535965,8.746950420709398,26.55160949499765,1.1006120420237042,0.2712500911094339,24.739205260788736,0,0,0,0,0
8.919782649091475,7.1709116997226925,19.28939242150676,2.228794219678845,0.4003823853062147,31.152368321414333,0,0,0,0,0
6.604218927640057,10.669740800527975,26.594611902137565,3.675989739073295,0.4458791664049048,30.090510578277836,1,0,0,0,8
6.02863005920168,7.411838684130525,22.3864361806156,2.2687185842371616,0.1958533690135225,14.011833406931842,1,1,0,0,12
6.225904300795409,9.181406552780391,19.426144160194497,2.8603654170594,0.2206821433967791,29.869248366028355,1,0,0,0,8
7.127557395545938,6.382438237325659,27.259490265290523,4.570317496369788,0.6189902073087791,30.833634782600267,1,0,0,0,8
8.461633943237961,9.064026475598114,18.56732153367053,3.565120003193764,0.5437487458112304,3.762208044730492,0,0,0,0,0
6.021426245304735,11.302339560234202,21.51050107522629,4.984188394433474,0.8197448380641139,7.686654285805666,1,0,0,0,8
7.370191778657521,8.996342157308916,25.352593899649808,0.382847240341877,0.380163982131272,16.261365287557254,1,0,0,0,8
7.174420493727072,6.4301746993348425,18.65291292321633,3.751944387897339,0.6935003220307157,5.625479977983744,1,0,0,0,8
6.157445130299183,9.40584339833374,17.80942944226169,2.4327543443804713,0.9969546045505292,23.54773512518814,1,0,0,0,8
7.350708860017852,6.3809990509632,21.9381548730838,0.5443463377270069,0.446220075026369,48.52935870821263,1,1,0,0,12
6.764246122010157,5.096375446177311,26.74802298434836,4.829693211356057,0.5902153789783714,25.162258849480544,1,0,0,0,8
7.055654503041019,7.859575343163316,23.93794821933285,4.226185754904326,0.6819814350050223,46.09795843611187,1,0,0,0,8
8.11684591435288,6.5684075994862,25.5182189834009,2.558348239467247,0.6256625003847759,6.450202151066852,0,1,0,0,4
7.564652951732901,5.931739631147133,25.33915682381748,1.1022236225302018,0.2166760363341145,12.206099239262612,0,1,1,0,6
7.807865265210455,7.169671810393141,23.167483840611144,0.9321256429766206,0.5822083488762583,24.341851907144264,0,1,0,0,4
7.982075957763376,7.151744367849148,19.73415263454104,0.6382139602453241,0.0303786267248109,26.19187571058997,0,1,0,1,5
7.907732297129215,5.683463975145814,21.32566837875719,0.967470735085243,0.8415511722360226,31.53649884657237,0,1,0,0,4
8.133563882021255,7.22900102808897,20.70930709400838,4.623551496698626,0.4430023132800551,11.000639787306635,0,0,0,0,0
6.237639450025112,9.069854562259366,16.186045684336758,3.1745109289687234,0.4772782561931086,10.973396797360929,1,0,0,0,8
6.141175138380056,4.205855721629998,28.47693391649384,0.6234288854809344,0.0846328782448305,35.40821733438174,1,1,1,0,14
6.058344151104244,9.13297442421258,24.62782416550929,4.608214430277901,0.5303498735565644,34.563301907820524,1,0,0,0,8
7.092252368961245,6.367554599311266,27.85783497822308,0.2689392375279542,0.3764539310315612,43.072601867845314,1,1,0,0,12
7.243225193155485,8.98916291604102,26.640906993924062,2.0454202710981955,0.3638271628074163,21.449014695202738,1,0,0,0,8
8.807478400208469,6.268391561331395,16.024429297452603,3.713130681466661,0.1401161740163687,39.13353142591532,0,0,0,0,0
7.371178977797329,7.148287020956136,18.24460566360612,4.109929175324861,0.3529674080751909,25.877081750143425,1,0,0,0,8
6.870765316117589,8.393899806417604,29.26101957660501,4.21550475599238,0.8650316647285095,15.900283202834911,1,0,0,0,8
7.68580576055899,8.89482002109158,21.9289581142826,4.725912311589245,0.7609238757788002,44.36204445317748,0,0,0,0,0
6.335803734404368,10.163663596160704,27.17910444517776,1.339410044872057,0.3559346155279115,26.12577396632143,1,0,0,0,8
7.82851767301495,10.333470519113993,23.632151013151333,1.9124159430530248,0.5782781930376393,31.53089395562867,0,0,0,0,0
7.70529586299151,8.03268065683106,27.353428243459252,3.16955451828215,0.5583061804263753,17.06893586546581,0,0,0,0,0
8.37597910021713,4.605806034110048,26.01912318851362,4.383090406879083,0.2484116808862704,35.66213449610298,0,0,0,0,0
8.960062834851072,8.4622684710763,19.19597167399742,3.004832525269724,0.5933356965478426,31.36562571141529,0,0,0,0,0
6.752620415148332,7.820642272554711,29.86821805161333,2.171583145693277,0.0139445364529244,47.23010145628837,1,1,0,0,12
7.528969352411282,5.723092858122225,22.35781440374576,4.010091811662042,0.2833558027427545,21.45437994242409,0,0,0,0,0
8.72659621895701,4.081302975918313,23.77491229364469,4.50995075775165,0.1967322977238302,32.524959060055615,0,0,0,0,0
8.355569653268525,6.527727793445751,23.10652549574501,0.0417821873270657,0.7249510242959876,31.16203819178069,0,1,0,0,4
7.462218909302423,6.075906576544211,28.277730624610264,0.0253378106651924,0.7426429121519631,9.588066119532511,1,1,0,0,12
8.836114948844333,10.049299315016608,19.19834912419402,4.769998272784778,0.576956085349019,16.206940752687814,0,0,0,0,0
6.171710080550428,10.092812554008011,15.925686477963405,2.78251566835243,0.9747776349275864,26.918466363028458,0,0,0,0,0
8.792995859137752,7.5123200886709025,27.321003961527744,0.4413732379475243,0.6110666251147091,5.030586889787325,0,0,0,0,0
6.151522177148419,11.612547360281976,28.77478230526732,1.7822546243552155,0.43880430688515776,34.700045588583464,1,0,0,0,8
7.641914232344053,5.770506544885563,21.58968616850824,2.8363103336852435,0.59772495959284,31.779049890423885,0,1,0,0,4
8.671322844003257,5.76761633254522,19.163422073106688,3.1261231570906656,0.4000512287520149,28.46341332426887,0,0,0,0,0
